,Program Name,Type of Program,Program City,Postal Code,Capacity,Inspection Date,Inspection Reason,Non Compliance,Enforcement Action,Remedy Date,Program_Address,latitude,longitude
32500,BRIGHTPATH WHITEHORN,DAY CARE PROGRAM,CALGARY,T1Y5C4,65,2020/01/30,FOLLOW UP TO ENFORCEMENT ACTION,,,,3704 WHITEHORN DRIVE NE,51.08507,-113.98101
32501,KIDS & COMPANY - ROYAL OAK,DAY CARE PROGRAM,CALGARY,T3R0R5,127,2018/08/30,INSPECTION,13(c) - Nutrition - infant nutrition clearly labelled with infant's name,ORDER TO REMEDY,2018/09/14,UNIT 7243-8650 112 AVENUE NW,51.15146,-114.21073
32502,SUN VALLEY KIDS CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,CALGARY,T2J6E6,52,2015/09/01,REGULAR INSPECTION,,,,950 QUEENSLAND DRIVE SE,50.93275,-114.0176
32503,1ST CLASS AFTER CLASS-NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2Z4B2,60,2019/06/19,VARIANCE REQUEST,,,,30 NEW BRIGHTON DRIVE SE,50.91842,-113.95436
32504,GROW AND LEARN CHILDCARE AND PRESCHOOL,PRE-SCHOOL PROGRAM,CALGARY,T3M0S8,32,2018/08/21,VARIANCE REQUEST,,,,11 CRANARCH ROAD SE,50.87822,-113.97655
32505,SUMMIT KIDS - ST GERARD,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2V0Y1,100,2016/05/24,FOLLOW UP TO ENFORCEMENT ACTION,,,,1204 96 AVENUE SW,50.96845,-114.08882
32506,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2M3T5,70,2015/06/17,INSPECTION,20(1)(a) - Administration Records - particulars of daily attendance of each child,ORDER TO REMEDY,2015/06/18,2312 18 STREET NW,51.07292,-114.1044
32507,RECHOUSE - MCKENZIE TOWNE ELEMENTARY,FACILITY-BASED PROGRAM,CALGARY,T2Z0V3,56,2020/06/23,COMPLAINT INVESTIGATION,7(2) - Incident Reporting - report each incident to director in manner required by director,ORDER TO REMEDY,2020/08/19,679 PRESTWICK CIRCLE SE,50.92673,-113.96688
32508,LITTLE TREASURES INC.,DAY CARE PROGRAM,CALGARY,T2P0M9,90,2018/01/05,INSPECTION,,,,639 5 AVENUE SW,51.04863,-114.07555
32509,WE CARE DAYCARE & OUT OF SCHOOL CARE,DAY CARE PROGRAM,CALGARY,T2A0W3,68,2019/04/05,INSPECTION,,,,5701 17 AVENUE SE,51.03767,-113.95388
32510,CREATIONS CHILD CARE INC.,FACILITY-BASED PROGRAM,CALGARY,T2Y2T5,36,2020/08/26,VARIANCE REQUEST,,,,65 SHANNON DRIVE SWFATHER DOUCET SCHOOL,50.90983,-114.08492
32511,ADVENTURES CHILD CARE 2,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2W0W7,56,2017/02/03,INSPECTION,,,,255 SACKVILLE DRIVE SW,50.95543,-114.08981
32512,MOMMY'S KIDS CHILDCARE CENTRE LTD.,DAY CARE PROGRAM,CALGARY,T2W4J3,34,2019/09/18,COMPLAINT INVESTIGATION,2(1) - Day Care Program - program in keeping with needs of children,ORDER TO REMEDY,2019/09/23,289 523 WOODPARK BOULEVARD SW,50.94085,-114.1092
32513,BRIGHTPATH MIDNAPORE,DAY CARE PROGRAM,CALGARY,T2X1E4,81,2017/10/26,INSPECTION,,,,155 MIDRIDGE PLACE SE,50.91976,-114.05863
32514,MONKEY VILLE CHILD CARE,FACILITY-BASED PROGRAM,CALGARY,T3G2E3,68,2019/11/22,VARIANCE REQUEST,,,,7750 RANCHVIEW DRIVE NW,51.12027,-114.18039
32515,WEE WILD ONES BRIDGELAND,DAY CARE PROGRAM,CALGARY,T2E4Z3,120,2020/02/05,INSPECTION,6(1)(b) - Notice of Changes - director approval of changes to plan,ORDER TO REMEDY,2020/02/11,10 11A STREET NE,51.04866,-114.03455
32516,BRITANNIA MONTESSORI CHILDREN'S CENTRE,DAY CARE PROGRAM,CALGARY,T2V1V4,44,2018/11/27,INSPECTION,,,,3 WINDSOR CRESCENT SW,51.00771,-114.08178
32517,KIDS U NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2Z0W1,30,2019/12/10,COMPLAINT INVESTIGATION,,,,1035 NEW BRIGHTON DRIVE SE,50.92192,-113.93698
32518,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD,DAY CARE PROGRAM,CALGARY,T3J1P2,66,2014/07/15,INSPECTION,,,,15 CASTLEGLEN ROAD NE,51.10658,-113.95126
32519,ADVENTURERS SCHOOL AGE CARE LTD: QUEEN ELIZABETH,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2N2G5,71,2014/10/29,REGULAR INSPECTION,,,,BLOCK 402 512 18TH STREET NORTHWEST,51.05634,-114.10224
32520,FLEDGLINGS OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2W3B3,24,2016/07/11,RENEWAL LICENCE INSPECTION,,,,12777 CANDLE CRESCENT SW,50.93878,-114.08647
32521,LEAP N' LEARN SCHOOL AGE WALDEN,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2X0R2,40,2019/03/21,INSPECTION,,,,260 151 WALDEN GATE SE,50.87632,-114.03649
32522,METIS CALGARY FAMILY SERVICES SOCIETY LITTLE SUNDANCE CHILDCARE CENTRE,DAY CARE PROGRAM,CALGARY,T2X2P1,80,2019/03/06,RENEWAL LICENCE INSPECTION,,,,352 SUNVALE DRIVE SE,50.89981,-114.04803
32523,CORNERSTONE CHILD DAY CARE INC PHASE 2,OUT OF SCHOOL CARE PROGRAM,CALGARY,T1Y2X1,49,2014/11/03,COMPLAINT INVESTIGATION,2(1) - Out of School Care Program - program in keeping with needs of children,ORDER TO REMEDY,2014/11/06,6208 RUNDLEHORN DRIVE NE,51.07106,-113.94454
32524,KIDS FIRST CREATIVE CHILDCARE CENTRE,PRE-SCHOOL PROGRAM,CALGARY,T2W5B2,19,2017/02/08,FOLLOW UP TO ENFORCEMENT ACTION,,,,3620 CEDARILLE DRIVE SW,50.9525,-114.13457
32525,WEE WONDER DAYCARE,DAY CARE PROGRAM,CALGARY,T2J7A4,36,2017/10/23,RENEWAL LICENCE INSPECTION,23(1)(b)(ii) - Administration Records- daily attendance of primary staff member includes hours spent providing child care,ORDER TO REMEDY,2017/10/27,12445 LAKE FRASER DRIVE SE,50.94206,-114.06821
32526,BRIGHT LIGHTS CHILD CARE CENTRE,DAY CARE PROGRAM,CALGARY,T2G4S7,72,2014/05/12,REGULAR INSPECTION,,,,141 50 AVENUE SE,51.00859,-114.06275
32527,HONEY BEAR OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2A6V3,24,2020/06/23,INSPECTION,,,,6800 MEMORIAL DRIVE NE,51.05259,-113.9362
32528,ALPHABET SOUP PRESCHOOL LTD.,PRE-SCHOOL PROGRAM,CALGARY,T3K6G4,24,2015/10/28,INSPECTION,,,,178 96 AVENUE NE,51.14185,-114.06636
32529,LEAP N' LEARN SCHOOL AGE WALDEN,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2X0R2,40,2019/10/30,INSPECTION,20(1)(a) - Administration Records - particulars of daily attendance of each child,ORDER TO REMEDY,2019/11/26,260 151 WALDEN GATE SE,50.87632,-114.03649
32530,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2Y0N3,25,2019/06/10,RENEWAL LICENCE INSPECTION,,,,775 LAKE BONAVISTA DRIVE SE,50.94332,-114.04761
32531,PREFERRED CHILD CARE LTD.,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2V4W5,15,2017/07/13,INSPECTION,,,,3109 PALLISER DRIVE SW,50.9703,-114.13059
32532,CALGARY FRENCH & INTERNATIONAL SCHOOL CHILDCARE,DAY CARE PROGRAM,CALGARY,T3H5R1,121,2014/06/24,FOLLOW UP TO ENFORCEMENT ACTION,,,,700 77 STREET SW,51.06815,-114.19905
32533,WOODBINE DAY CARE CENTRE,DAY CARE PROGRAM,CALGARY,T2W3V9,34,2019/11/21,CRITICAL INCIDENT REPORT,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,PROBATIONARY LICENCE,,308 WOODFIELD ROAD SW,50.93619,-114.12469
32534,LITTLE TREASURES INC.,DAY CARE PROGRAM,CALGARY,T2P0M9,90,2016/08/11,FOLLOW UP TO ENFORCEMENT ACTION,,,,639 5TH AVENUE SW,51.04863,-114.07555
32535,HOLY ANGELS CHILD CARE CENTRE,GROUP FAMILY CHILD CARE PROGRAM,CALGARY,T3R0S6,10,2019/06/25,FOLLOW UP TO ENFORCEMENT ACTION,,,,421 NOLAN HILL BOULEVARD NW,51.17298,-114.16915
32536,ROYAL KIDS PRESCHOOL & KINDERGARTEN,PRE-SCHOOL PROGRAM,CALGARY,T3G5J7,24,2018/09/11,INSPECTION,23(3)(b) - Staff Qualifications - staff members who are child development assistants cannot have unsupervised access until they obtain certification,ORDER TO REMEDY,2018/09/14,450 ROYAL OAK DRIVE NW,51.13878,-114.23192
32537,TEMPLE CHILD'S WAY,OUT OF SCHOOL CARE PROGRAM,CALGARY,T1Y5N9,44,2016/05/17,FOLLOW UP TO ENFORCEMENT ACTION,,,,6823 43 AVENUE NE,51.09155,-113.93581
32538,LA SOCIETE POMMES DE REINETTE DAYCARE SW,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3E6L1,80,2017/10/17,INSPECTION,10(1)(c) - Medication - administered according to labelled directions,ORDER TO REMEDY,2017/10/24,110 4800 RICHARD ROAD SW,51.01154,-114.1233
32539,VARSITY PRE-SCHOOL AND OUT-OF-SCHOOL RECREATION PROGRAM,PRE-SCHOOL PROGRAM,CALGARY,T3A0Z7,36,2016/12/16,FOLLOW UP TO ENFORCEMENT ACTION,,,,4303 VARSITY DRIVE NW,51.09231,-114.1497
32540,MONTESSORI CHILDREN'S HOUSE ACADEMY LTD.#3,DAY CARE PROGRAM,CALGARY,T2Z3V8,100,2018/11/09,INSPECTION,,,,4307 130 AVENUE SE,50.93156,-113.97155
32541,LA SOCIETE POMMES DE REINETTE DAYCARE NE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3J3G4,30,2020/06/17,INSPECTION,,,,199 MARTINDALE BOULEVARD NE,51.1142,-113.95768
32542,CHILD'S PLAY OUT OF SCHOOL CARE @ ST.PIUS,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2M3T5,70,2018/02/14,INCIDENT REPORT,2(1) - Out of School Care Program - program in keeping with needs of children,ORDER TO REMEDY,2018/02/22,2312 18 STREET NW,51.07292,-114.1044
32543,TUSCANY CLUB OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3L2J6,35,2018/11/20,INSPECTION,,,,212 TUSCANY WAY NW,51.12466,-114.24629
32544,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,DAY CARE PROGRAM,CALGARY,T2N0S2,84,2018/10/18,INCIDENT REPORT,,,,1320  5 AVENUE NW,51.05719,-114.0925
32545,BLOSSOM HEIGHTS CHILDCARE CENTRE,FACILITY-BASED PROGRAM,CALGARY,T2C0P1,30,2020/12/16,INSPECTION,24(1)(a) - Ratios and Maximum Group Size - minimum primary staff member to child ratio,ORDER TO REMEDY,2021/01/29,6615 19 STREET SE,50.99534,-114.0137
32546,CALGARY WALDORF SCHOOL,DAY CARE PROGRAM,CALGARY,T3H5G9,22,2018/11/15,CONSULTATION,,,,515 COUGAR RIDGE DRIVE SOUTHWEST,51.07241,-114.21927
32547,CALGARY FRENCH & INTERNATIONAL SCHOOL CHILDCARE,DAY CARE PROGRAM,CALGARY,T3H5R1,121,2014/05/21,REGULAR INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,ORDER TO REMEDY,2014/06/24,700 77 STREET SW,51.06815,-114.19905
32548,CREATIVE LEARNING CENTRE,PRE-SCHOOL PROGRAM,CALGARY,T2J7C3,42,2015/09/10,REGULAR INSPECTION,,,,2120 380 CANYON MEADOWS DRIVE SE,50.93034,-114.06386
32549,NEW BRIGHTON CHILD CARE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2Z0V7,34,2015/09/02,INITIAL LICENCE INSPECTION,,,,6 NEW BRIGHTON HEATH SE,50.92542,-113.95372
32550,KIDS@ CHURCHILL PARK BABYWORKS,DAY CARE PROGRAM,CALGARY,T2N0Z3,32,2019/03/25,INSPECTION,,,,1407 7 AVENUE NW,51.05879,-114.09228
32551,AKIVA  ACADEMY,PRE-SCHOOL PROGRAM,CALGARY,T2V2Y3,48,2017/02/23,INSPECTION,,,,140 HADDON ROAD SW,50.97328,-114.07804
32552,ZEBRA CROSSING ACADEMY,PRE-SCHOOL PROGRAM,CALGARY,T3K0S6,69,2020/05/27,COMPLAINT INVESTIGATION,,,,1110 PANATELLA BOULEVARD NW,51.16831,-114.08999
32553,ADVENTURERS SCHOOL AGE CARE LTD: TRIWOOD COMMUNITY,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2L0W1,56,2017/05/09,FOLLOW UP TO ENFORCEMENT ACTION,,,,2244 CHICOUTIMI DRIVE NORTHWEST,51.08627,-114.11239
32554,SANDSTONE CHILD LEARNING CENTRE,DAY CARE PROGRAM,CALGARY,T3K2X2,62,2014/05/21,REGULAR INSPECTION,,,,3 SANDSTONE DRIVE NW,51.13362,-114.08949
32555,CORNERSTONE CHILD DAY CARE INC PHASE 2,OUT OF SCHOOL CARE PROGRAM,CALGARY,T1Y2X1,49,2015/07/10,REGULAR INSPECTION,,,,6208 RUNDLEHORN DRIVE NE,51.07106,-113.94454
32556,A CHILD'S GARDEN PRESCHOOL(SANDSTONE) LTD.,PRE-SCHOOL PROGRAM,CALGARY,T3K5P4,40,2018/07/17,RENEWAL LICENCE INSPECTION,,,,30 COUNTRY HILLS LANDING NW,51.14207,-114.0721
32557,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ ST.PIUS,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2M3T5,70,2016/09/19,INCIDENT REPORT,2(1) - Out of School Care Program - program in keeping with needs of children,ORDER TO REMEDY,2016/09/26,2312 18 STREET NW,51.07292,-114.1044
32558,JUVENESCENCE - ST. MARGUERITE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2Z0W1,30,2017/12/04,INSPECTION,,,,1100 NEW BRIGHTON DRIVE SE,50.92192,-113.93698
32559,A CHILD FIRST PRESCHOOL INC.,PRE-SCHOOL PROGRAM,CALGARY,T2Z3T7,24,2018/03/21,INSPECTION,10(2)(a) - Medication - name of medication is recorded,ORDER TO REMEDY,2018/03/22,21 HIGH STREET SE,50.88576,-114.02676
32560,STEM BEFORE AND AFTER SCHOOL PROGRAM - ERIC HARVIE SCHOOL,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3L3C9,60,2019/05/16,VARIANCE REQUEST,,,,357 TUSCANY DRIVE NW,51.12854,-114.25128
32561,GLENDALE COMMUNITY PRESCHOOL,PRE-SCHOOL PROGRAM,CALGARY,T3E4C1,25,2020/02/25,INSPECTION,SCHEDULE 5 - PRE-SCHOOL PROGRAM,ORDER TO REMEDY,,2405 GLENMOUNT DRIVE SW,51.03229,-114.14928
32562,BRIGHTPATH MCKENZIE TOWNE,DAY CARE PROGRAM,CALGARY,T2Z3S7,241,2018/03/28,COMPLAINT INVESTIGATION,3(1)(b) - Child Discipline - reasonable in the circumstances,ORDER TO REMEDY,2018/04/06,97 MCKENZIE TOWNE BOULEVARD SE,50.91796,-113.95937
32563,BRIGHTPATH MIDNAPORE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2X1E4,19,2014/08/07,FOLLOW UP TO ENFORCEMENT ACTION,,,,155 MIDRIDGE PLACE SE,50.91976,-114.05863
32564,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3J1P2,38,2014/07/15,INSPECTION,,,,15 CASTLEGLEN ROAD NE,51.10658,-113.95126
32565,FAMILY FIRST CREATIVE LEARNING CENTRE INC.,DAY CARE PROGRAM,CALGARY,T2R1P6,100,2017/05/05,INCIDENT REPORT,,,,204 555 11 AVENUE SW,51.04255,-114.07344
32566,LITTLE SCHOLARS DAYCARE INC.,DAY CARE PROGRAM,CALGARY,T3K1S9,37,2018/08/01,INSPECTION,23(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,ORDER TO REMEDY,2018/08/14,1312 BERKLEY DRIVE NW,51.1267,-114.09748
32567,KIDS U,DAY CARE PROGRAM,CALGARY,T2K5X4,209,2017/09/22,FOLLOW UP TO ENFORCEMENT ACTION,,,,5220 4 STREET NE,51.09818,-114.05355
32568,BRIGHTPATH BOWNESS,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3B2L6,28,2015/06/05,CRITICAL INCIDENT REPORT,,,,3711 73 STREET NW,51.08603,-114.19367
32569,ADVENTURES CHILD CARE 2,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2W0W7,30,2015/01/15,INSPECTION,22(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,ORDER TO REMEDY,,255 SACKVILLE DRIVE SW,50.95543,-114.08981
32570,FUN 2 LEARN PRESCHOOL LTD.,PRE-SCHOOL PROGRAM,CALGARY,T3A4R1,21,2016/09/16,INSPECTION,,,,5511 BAROC ROAD NW,51.10675,-114.16547
32571,HEARTLAND AGENCY (THE) WESTSIDE,OUT OF SCHOOL CARE PROGRAM,CALGARY,T3H4V7,22,2016/09/26,INSPECTION,,,,110 2000 69 STREET SW,51.03553,-114.18726
32572,SANDSTONE CHILD LEARNING CENTRE,DAY CARE PROGRAM,CALGARY,T3K2X2,62,2015/11/03,RENEWAL LICENCE INSPECTION,,,,3 SANDSTONE DRIVE NW,51.13362,-114.08949
32573,FLEDGLINGS OUT OF SCHOOL CARE-CLOSED,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2W3B3,24,2018/01/25,INSPECTION,22(1)(b) - Core Requirements - one in every 2 primary staff has first aid certificate,CONDITIONS ON LICENCE,2018/01/29,12777 CANDLE CRESCENT SW,50.93878,-114.08647
32574,MONTESSORI CHILDREN'S HOUSE ACADEMY LTD. 1,DAY CARE PROGRAM,CALGARY,T2M2Z8,40,2015/03/03,INSPECTION,,,,2411 4 STREET NW,51.07361,-114.07174
32575,A2Z KIDZ ED.,OUT OF SCHOOL CARE PROGRAM,CALGARY,T2H0Y2,15,2018/06/19,COMPLAINT INVESTIGATION,,,,8003 FAIRMOUNT DRIVE SE,50.98375,-114.06068
